region,timezone,language,lasttime,created_bill,package,hours_use,sum_length,is_paid
KR,9,ko,53,97.45,22,1.166666667,252.204,1
VN,7,vi,10,1.133333333,1x3090,1.133333333,50.312427,1
VN,7,vi,646,2.216666667,cpuhub1,0.6,38.81266879,1
US,-7,en,4,4.55,1x3090,7.3,5.055517387,1
CA,-4,en,0,1.016666667,22,1.016666667,42.58791424,0
NL,2,nl,7,308.15,6x2080ti,0.2,25.03265485,0
VN,7,vi,220,26.15,cpuhub1,2.466666667,64.30790893,1
GR,2,en,423,0.283333333,1x2080Ti,0.083333333,73.69209164,1
AT,1,de,22,1.45,1x3090,0.166666667,13.11335627,1
VN,7,vi,0,6887.783333,1x3090,2.633333333,63.32350464,0
PT,0,pt,58,0.083333333,1x3090,72,367.671,1
DE,1,en,105,0.2,1x3090,0.483333333,41.62532147,1
IT,1,en,1,0.816666667,1x3090,0.3,9.372172288,1
US,-4,en,27,52.45,16,0.716666667,74.98262118,1
US,-4,en,2,0.7,16,11.36666667,294.992,1
BR,-3,en,0,0.833333333,1x3090,0.4,30.34054656,0
CN,8,zh,0,0.633333333,18,0.05,45.39756048,1
VN,7,vi,1,8.55,1x3090,0.883333333,10.07576678,0
CN,8,ko,140,0.516666667,1x2080Ti,0.116666667,77.25672311,1
CA,-5,en,59,0.833333333,1x3090,0.066666667,30.1203456,1
AU,10,en,0,0.533333333,16,0.25,53.61998234,0
SG,8,en,3,4.033333333,6x3090,2.383333333,109.354,1
US,-6,en,0,1301.366667,22,0.266666667,46.64800051,0
AT,-4,en,2,2.466666667,16,0.083333333,148.898,1
TR,3,en,2,0.9,1x3090,17.9,55.96040397,1
PH,8,en,7,24.08333333,1x3090,0.233333333,225.112,1
BR,-4,pt,17,12.11666667,1x3090,0.283333333,60.67585024,0
US,-8,en,0,48.2,22,0.35,14.95757688,1
AU,10,zh,101,76.76666667,1x3090,84.3,87.50609199,1
BR,-3,en,0,21.03333333,1x3090,1.033333333,84.017152,0
IN,5,en,7,0.216666667,1x3090,0.4,18.02187571,0
VN,7,vi,345,11.53333333,1x2080Ti,0.416666667,6.867124224,1
AR,-3,es,49,2.85,1x3090,1.333333333,61.02188032,1
IN,5,en,0,0.216666667,1x3090,0.033333333,144.72,0
GB,0,en,0,0.566666667,1x2080Ti,3,0.004194304,0
ID,7,id,0,2237.283333,1x3090,0.816666667,25.04314061,0
VN,7,vi,36,0.666666667,cpuhub1,1.933333333,119.404,1
US,-4,en,0,0.95,cpuhub1,2.333333333,9.278562203,1
HU,1,en,53,1.433333333,1x3090,0.266666667,101.666,1
VN,7,en,336,0.6,1x2080Ti,0.083333333,45.74875576,1
VN,7,en,14,2.6,1x3090,0.616666667,431.01,1
IN,5,en,193,835.1833333,1x3090,2.116666667,124.404,1
US,-8,en,82,23.28333333,16,4,119.116,1
DK,2,en,2,82.8,1x3090,0.083333333,24.47690957,0
ID,7,en,0,0.883333333,cpuhub1,0.083333333,27.21683866,0
US,-5,en,383,115.2166667,sliver,3.966666667,35.35182026,1
VN,7,vi,51,1.466666667,1x3090,0.516666667,98.40361472,1
CA,-5,ru,0,5.6,1x3090,1.316666667,126.127,0
CZ,2,cs,1,5.016666667,cpuhub1,3.5,58.12047053,0
VN,7,vi,0,0.55,1x3090,0.716666667,57.36654438,0
VN,7,vi,210,0.583333333,1x3090,0.216666667,114.281,1
RO,2,en,0,21.11666667,1x3090,1.2,76.79351194,0
IN,5,en,0,1.883333333,1x3090,3.016666667,35.85743575,1
VN,7,en,31,11.91666667,17,0.4,401.848,0
VN,7,en,0,15.11666667,1x3090,1.85,36.96754688,0
CA,-7,en,0,63.28333333,1x3090,1.4,36.39083008,0
US,1,fr,0,0.75,1x2080Ti,0.4,8.94435328,0
US,-5,en,7,0.583333333,cpuhub1,6.25,75.12724833,1
US,-7,en,1,0.933333333,1x3090,2.116666667,159.733,1
GB,1,en,0,0.466666667,1x3090,0.766666667,50.88348714,1
KR,9,ko,0,119.9,1x3090,0.866666667,12.10194153,0
IT,2,it,0,1.166666667,1x3090,0.05,10.28614281,0
ZA,2,en,0,0.983333333,1x3090,0.016666667,29.31294208,0
GH,0,en,34,1.783333333,16,1.066666667,64.2145229,1
TW,8,zh,230,1015.5,6x2080ti,0.066666667,39.05691137,1
BO,-4,en,147,1152.433333,1x3090,0.65,94.12018176,1
VN,7,en,111,0.866666667,cpuhub1,1.133333333,358.339,1
IN,5,en,119,17.03333333,1x3090,7.466666667,37.07030733,1
RO,2,en,64,1.166666667,1x3090,0.033333333,175.747,1
SG,8,en,0,17,16,1.116666667,157.718,1
AU,11,en,87,2.716666667,22,2.133333333,385.638,1
CN,8,zh,408,6.083333333,1x3090,0.083333333,136.614,1
DE,2,de,0,1.383333333,16,0.75,40.08810906,1
US,-4,en,0,0.683333333,18,0.5,25.48354253,0
VN,7,vi,117,1.95,1x2080Ti,0.1,11.58361907,0
GB,1,en,22,0.5,1x3090,1.183333333,145.877,1
CA,-5,en,16,6.25,22,1.583333333,91.41800141,1
BR,-3,pt,2,0.8,1x3090,0.75,63.95369882,0
ID,7,en,3,0.416666667,1x2080Ti,0.033333333,6.129975296,0
US,-5,en,2,13.3,16,0.9,30.64565032,1
DE,2,de,27,23.01666667,1x3090,2.116666667,83.00422758,1
VN,7,vi,430,0.65,1x3090,0.116666667,71.19726182,1
MX,-5,es,119,1,1x3090,0.333333333,163.335,1
US,-7,en,1,1.05,22,0.783333333,50.76680704,1
US,-4,en,93,1.583333333,16,0.033333333,21.72407284,1
MA,-7,en,1,0.716666667,18,6.95,34.86483117,1
US,-7,en,304,0.6,1x3090,0.716666667,280.547,1
US,-5,en,36,0.9,22,0.5,106.046,1
VN,7,vi,3,0.583333333,1x3090,1.033333333,59.13863782,1
US,-4,en,1,2.616666667,1x3090,1.516666667,66.81001984,0
VN,7,en,0,19.83333333,23,0.25,66.31928627,0
VN,7,en,7,28.7,1x3090,1.45,130.933,1
VN,7,en,3,0.866666667,1x3090,1.016666667,49.65321933,0
VN,7,en,9,1.05,1x3090,0.266666667,224.936,1
AT,2,en,2,1.1,16,1.5,68.95330918,1
IN,5,en,44,2727.516667,22,0.516666667,503.864,1
ES,2,es,0,7.583333333,1x3090,0.766666667,56.76046746,0
BE,1,fr,112,7685.183333,6x3090,0.2,81.87491123,1
MX,-6,en,3,87.56666667,1x3090,0.533333333,117.029,1
IN,5,en,0,1.4,1x3090,1.916666667,55.3910272,0
VN,7,vi,19,9.65,cpuhub1,0.1,34.61151118,1
VN,7,vi,0,203.3,1x3090,0.95,13.32095133,0
VN,7,vi,0,11537.25,23,0.166666667,16.01048589,0
LB,2,en,46,24.06666667,1x2080Ti,1.35,19.88192899,1
VN,7,vi,6,72.25,cpuhub1,0.033333333,7.87480576,0
IN,5,en,67,1.266666667,1x3090,0.083333333,640.788,1
VN,7,vi,24,0.183333333,1x3090,0.633333333,401.848,0
DK,2,en,1,1.066666667,1x3090,0.466666667,38.13621341,1
AE,4,en,38,2.283333333,1x3090,1.65,142.755,1
US,-4,en,1,1.15,16,0.5,8.25429086,1
GB,0,en,0,0.766666667,23,0.083333333,43.70674483,0
AL,2,en,0,1.016666667,18,0.2,49.4107052,1
US,-7,en,97,1.683333333,6x2080ti,7.716666667,102.046,1
LT,3,en,2,0.816666667,1x3090,0.183333333,39.53241324,1
TR,2,tr,0,1.833333333,1x2080Ti,0.933333333,17.30779546,0
BE,1,fr,131,1.383333333,6x3090,4.6,1.392525538,1
BR,-3,pt,373,148.0666667,1x2080Ti,0.566666667,161.513,1
ES,2,es,0,0.283333333,1x3090,0.033333333,23.97778739,0
VN,7,vi,1,0.7,1x3090,0.383333333,38.55089664,1
MC,1,en,38,0.433333333,1x3090,0.216666667,12.05023539,1
VN,7,vi,1,0.766666667,cpuhub1,40.95,15.81608571,1
VN,7,en,17,94.86666667,1x3090,1.316666667,659.13,1
AR,-3,es,14,24.26666667,22,0.133333333,45.23661722,1
US,-7,en,31,1.383333333,23,0.416666667,195.465,1
FR,1,fr,0,0.6,1x3090,1.6,50.45642854,1
PT,0,pt,0,480.9333333,1x3090,1.3,31.80435866,1
VN,7,en,1,1.083333333,1x3090,0.483333333,267.899,0
KR,9,ko,1,1.05,16,0.133333333,53.43543296,0
US,-5,en,436,1897.466667,1x3090,2.3,195.089,1
US,-7,en,1,1.083333333,cpuhub1,3.05,57.23098536,0
RO,3,ro,80,0.583333333,1x3090,8.966666667,18.72022733,1
PE,-5,en,6,0.683333333,18,0.216666667,37.43721993,1
FR,1,fr,0,8.016666667,22,0.683333333,33.28704512,0
RO,2,en,35,19.03333333,1x3090,1,34.85282283,1
AU,11,en,50,205.9,1x3090,0.8,44.73581932,1
VN,7,vi,275,4.266666667,1x3090,1.233333333,489.4,1
EE,3,en,286,1.85,1x3090,0.55,20.09363618,1
CA,-5,en,8,7.933333333,1x3090,0.216666667,16.5895209,0
US,-7,en,44,14.63333333,1x3090,0.35,76.88930409,1
GE,5,en,1,1.116666667,1x3090,1.783333333,25.21300992,0
CA,-5,en,129,0.316666667,1x3090,0.5,113.777,1
NL,2,ko,13,3.233333333,6x3080,0.283333333,133.142,1
VN,7,en,28,0.566666667,1x3090,1,72.59501363,0
IN,5,en,35,1.683333333,1x3090,0.383333333,50.06426112,0
KR,9,ko,275,0.733333333,17,0.116666667,225.576,1
MX,-8,es,186,50.35,1x3090,15.98333333,56.92211881,1
VN,7,en,0,0.733333333,1x2080Ti,3,2.445279232,0
VN,7,vi,294,8.233333333,1x3090,28.01666667,9.012664451,1
AU,10,en,0,0.416666667,6x3090,0.383333333,76.28914688,1
VN,7,vi,265,456.9333333,1x2080Ti,1,89.37334328,1
QA,3,en,16,0.45,1x2080Ti,0.883333333,27.07003802,1
DE,1,de,0,0.483333333,cpuhub1,0.116666667,3.539992576,0
MX,-6,es,12,22.53333333,6x3090,0.983333333,175.055,1
GB,0,en,2,141.2166667,1x3090,2,30.15524275,1
VN,7,en,0,17.08333333,cpuhub1,1.05,21.5482368,0
CA,-5,en,1,0.566666667,1x3090,1.566666667,125.824,1
US,-7,en,0,0.55,1x3090,0.283333333,58.42138055,1
CA,-5,en,166,0.616666667,1x2080Ti,0.683333333,129.644,1
AE,4,en,226,1.4,1x3090,0.166666667,114.875,1
US,-7,en,0,3233.066667,1x3090,1.85,27.05011507,0
RO,3,en,46,2.5,1x3090,5.7,356.808,1
VN,7,vi,3,31.51666667,cpuhub1,0.183333333,36.95042427,1
GB,1,en,6,20.08333333,22,1.533333333,14.47903582,1
DE,1,de,376,825.6833333,1x2080Ti,0.816666667,395.451,1
RO,2,en,32,2.233333333,1x3090,25.4,31.86127905,1
VN,7,vi,378,29.55,1x3090,1.216666667,128.694,1
VN,7,en,4,7.733333333,1x3090,1.383333333,255.208,1
VN,7,vi,641,0.883333333,1x2080Ti,0.15,148.663,1
UA,3,ru,95,0.966666667,1x3090,0.7,145.203,1
VN,7,vi,2,1.05,cpuhub1,13.7,12.79545814,1
LU,2,en,0,50.6,1x3090,2.416666667,28.56959239,1
VN,7,en,291,0.45,6x3090,1.033333333,380.357,1
VN,7,vi,47,70.16666667,1x3090,22.1,35.09163713,1
AE,4,en,29,1.15,1x3090,1.6,53.99642112,1
BR,-3,pt,0,13.51666667,cpuhub1,0.016666667,59.90304973,0
CO,-5,en,106,0.7,1x3090,1.316666667,183.607,1
AU,11,en,0,0.366666667,1x3090,0.15,9.792725496,1
US,-7,en,0,1.483333333,23,0.066666667,39.2649769,1
IN,5,en,0,2.45,1x3090,0.75,57.5930368,0
RU,5,ru,109,1.283333333,1x3090,2.116666667,18.23224736,0
SG,8,en,1,0.4,16,0.3,162.722,1
VN,7,en,155,13.08333333,cpuhub1,0.916666667,30.57228186,1
VN,7,vi,0,2.683333333,1x2080Ti,0.033333333,4.555014144,0
VN,7,en,1,0.266666667,1x3090,0.833333333,29.36537088,1
VN,7,vi,58,1.583333333,1x3090,0.683333333,36.80420359,1
AU,8,en,79,0.616666667,6x3090,0.216666667,325.721,1
CA,-4,fr,0,191.6333333,1x3090,0.066666667,10.12885153,0
VN,7,vi,131,2.733333333,cpuhub1,0.033333333,44.63549564,1
NC,11,fr,70,12.1,1x3090,1.1,179.564,1
IN,5,en,65,17.98333333,1x3090,1.45,135.309,1
ES,1,es,0,192.7166667,1x3090,1.583333333,15.20540058,0
KR,9,ko,113,0.833333333,1x3090,0.283333333,49.05972531,1
VN,7,en,1,6.733333333,1x2080Ti,0.616666667,20.00368435,0
GB,1,en,573,11.05,6x2080ti,1.216666667,989.31,1
FR,0,en,0,0.533333333,23,0.066666667,39.16641075,0
VN,7,en,309,28.76666667,1x3090,0.2,65.00017766,1
IN,5,en,8,3.766666667,1x3090,3.433333333,237.478,1
US,-4,en,0,2.166666667,1x3090,1.85,25.61985741,0
VN,7,vi,63,0.933333333,1x3090,0.883333333,77.82006784,1
VN,7,en,22,0.433333333,1x3090,0.883333333,297.993,1
AE,4,en,9,4.933333333,16,0.033333333,19.8111278,1
VN,7,vi,0,6.733333333,1x3090,0.1,29.33601075,0
VN,7,en,370,0.583333333,1x3090,0.033333333,53.22347792,1
CA,-4,en,13,1.466666667,1x3090,0.766666667,217.436,1
IQ,3,en,4,0.983333333,1x3090,0.466666667,64.77568421,1
IN,5,en,104,0.75,1x3090,1.85,493.722,1
AI,-4,en,41,0.566666667,1x3090,0.283333333,44.2241673,1
VN,7,en,8,30.95,cpuhub1,0.25,33.22308198,0
DE,1,de,0,18.08333333,16,0.233333333,35.0444585,0
CA,-5,en,0,4.8,16,0.616666667,74.35976704,1
VN,7,vi,21,2.766666667,1x3090,0.616666667,26.14664373,1
VN,7,vi,9,6.516666667,cpuhub1,1.683333333,261.284,1
DE,1,de,6,118.7,1x3090,0.216666667,26.19971994,0
US,-8,en,49,4.216666667,1x3090,2.266666667,47.95797951,1
IN,5,en,1,11.6,1x3090,2.25,84.84762419,0
VN,7,en,29,13.15,1x3090,4.683333333,159.899,1
ES,2,es,0,3.116666667,1x3090,0.683333333,48.17892147,0
US,-5,en,128,1.466666667,1x3090,1.233333333,35.52668663,1
US,8,zh,29,19.18333333,18,0.416666667,40.44252774,0
US,-4,en,113,6.416666667,18,0.466666667,126.622,1
VN,7,en,101,387.8333333,1x3090,0.05,16.60191898,1
IN,5,en,268,25.03333333,1x3090,0.333333333,192.512,1
FR,2,fr,159,0.833333333,6x3080,0.933333333,68.96677366,1
GB,-5,en,91,303.8833333,cpuhub1,1.583333333,884.746,1
VN,7,en,0,0.35,1x3090,1.85,30.31747789,0
US,-5,en,5,1.583333333,22,2.15,263.736,1
MX,-5,es,49,0.75,18,14.01666667,21.77682507,1
CA,-5,fr,1,0.9,1x3090,4.183333333,34.76553728,1
DE,1,de,0,2.716666667,1x3090,0.566666667,13.21939763,0
BH,3,en,0,19.81666667,22,7.5,76.52297933,1
NZ,13,en,0,0.4,18,0.166666667,10.51975188,1
TR,3,en,0,0.55,1x3090,0.066666667,56.2340823,0
VN,7,vi,5,0.533333333,cpuhub1,0.1,16.21308211,0
TR,3,tr,0,0.366666667,1x3090,1.85,25.83586406,0
VN,7,vi,108,53.73333333,cpuhub1,0.35,45.37467788,1
IL,3,he,1,0.916666667,16,9.683333333,32.0560169,1
VN,7,en,132,3.5,1x3090,2.166666667,86.92380467,1
VN,7,vi,0,12.18333333,1x2080Ti,1.183333333,51.78812006,0
GB,0,en,1,10729.91667,1x3090,1.1,91.47252736,0
MY,8,en,0,0.783333333,1x3090,0.416666667,51.33932954,0
HU,2,hu,4,1.15,1x3090,1.066666667,46.81786982,1
BR,-3,pt,57,0.433333333,1x2080Ti,0.2,17.50597632,0
PK,5,en,0,3.033333333,1x3090,1.583333333,30.65721651,0
IN,5,en,220,91.16666667,1x3090,2,195.946,1
VN,7,vi,66,0.7,1x2080Ti,0.866666667,69.04138957,1
MY,8,en,75,3.083333333,1x3090,0.033333333,99.68287744,1
US,-7,en,54,0.566666667,23,0.333333333,245.424,1
CA,-4,en,1,1.2,18,0.45,19.85683691,1
VN,-7,en,0,187.4833333,1x3090,1.7,64.78836531,0
VN,7,en,1,1.216666667,17,1.866666667,68.39546675,0
ZA,2,en,1,71.56666667,16,0.266666667,55.95725824,1
FR,2,fr,0,0.583333333,1x3090,0.15,25.99315046,0
VN,7,en,401,3.183333333,sliver,0.683333333,137.082,1
MX,-7,es,136,5.033333333,1x3090,3.2,24.9631821,1
VN,7,vi,466,1075.183333,sliver,0.133333333,1.685572754,1
FR,0,fr,8,0.6,22,0,220.469,1
VN,7,vi,48,1.233333333,1x3090,1.2,10.66544256,1
VN,7,vi,1,10.7,1x3090,0.466666667,93.29075814,0
CA,-4,en,0,3977.216667,1x3090,0.316666667,34.66476921,1
IT,2,it,22,0.75,cpuhub1,12.38333333,88.95278481,1
IN,5,en,356,70.66666667,1x2080Ti,0.066666667,20.14562296,1
VN,7,en,12,1.566666667,cpuhub1,0.583333333,54.93279949,0
DE,1,de,1,0.533333333,1x3090,0.583333333,33.49256602,1
VN,7,vi,377,0.716666667,sliver,0.983333333,24.75304527,1
IN,5,en,36,2.416666667,1x3090,1.833333333,109.771,1
VN,7,vi,1,0.533333333,1x3090,1.25,47.05694515,1
VN,7,vi,1,4.333333333,16,0.666666667,36.86898074,0
US,-6,en,4,143.75,cpuhub1,24,34.57608668,1
FR,2,vi,120,0.833333333,1x3090,1.033333333,131.32,1
IN,5,en,1,0.3,1x3090,0.566666667,61.59230566,0
VN,7,vi,27,231.4666667,16,1.016666667,157.576,1
BR,-3,en,1,1.75,22,4.066666667,126.408,1
AT,1,en,0,0.383333333,1x2080Ti,0.383333333,33.51248896,0
VN,7,vi,0,27.13333333,1x3090,1.316666667,32.49432166,0
AE,4,en,280,0.483333333,1x3090,0.8,52.27797786,1
AU,10,en,26,0.3,16,0.583333333,52.27061206,1
GB,1,en,0,1.1,cpuhub1,1.633333333,8.470916343,1
JO,3,en,0,0.216666667,1x3090,0.2,26.1923799,0
VN,7,en,0,1.233333333,1x3090,7.916666667,42.30362703,1
US,-4,en,0,0.3,18,13.58333333,19.87857343,1
CR,-6,en,14,0.366666667,1x3090,1.066666667,88.61917462,1
IN,5,en,121,62.55,1x3090,0,7100.68,1
US,-4,en,2,0.283333333,1x3090,34.38333333,73.12219403,1
US,-6,en,0,0.9,1x2080Ti,0.633333333,3.96361728,0
NL,1,en,1,191.3666667,1x3090,21.01666667,11.37180672,0
EE,3,et,0,0.6,1x3090,0.816666667,56.87790797,1
US,-4,en,14,21.13333333,1x3090,17.9,95.83670067,1
US,2,en,0,0.4,16,0.016666667,24.95086592,0
US,-7,en,73,1.6,1x3090,0.516666667,33.61733881,1
BR,-3,pt,0,2.433333333,1x3090,0.016666667,7.50780416,0
CO,-5,es,14,5.933333333,1x3090,0.083333333,46.75810099,0
TR,3,tr,0,1.216666667,1x3090,1.266666667,64.64785613,0
LT,3,ru,7,3.75,16,0.533333333,110.753,1
ES,1,es,0,0.85,1x3090,0.083333333,9.34805504,0
VN,7,vi,130,0.916666667,6x3090,8.133333333,1004.74,1
DO,-4,en,71,15.76666667,1x3090,6.333333333,57.17150925,1
SI,1,en,333,20.65,1x2080Ti,0.566666667,86.25732188,1
GB,1,en,97,0.616666667,16,0.5,65.80893857,1
US,-6,en,0,0.566666667,23,0.033333333,39.52921805,0
BR,-3,pt,1,1.516666667,6x3090,1.016666667,52.70038118,1
IN,5,en,478,0.55,cpuhub1,0.7,214.669,1
DE,1,de,1,1.45,6x3080,0.166666667,7.73849088,1
SG,5,en,8,0.433333333,1x3090,0.633333333,40.46349926,1
US,-4,en,117,1.916666667,1x3090,1.083333333,38.8890009,0
IN,5,en,105,2.383333333,22,1.5,229.91,1
VN,7,vi,13,4.633333333,1x3090,0.233333333,14.68413152,1
GB,1,en,1,2.466666667,16,0.65,82.34119913,1
FR,2,fr,0,2.816666667,18,3.083333333,11.19383605,1
VN,7,vi,214,5.316666667,1x2080Ti,3,105.579,1
CZ,2,en,47,13.06666667,18,27.88333333,38.07872722,1
CL,-3,es,16,0.566666667,16,0.416666667,37.21914161,1
DE,2,de,0,1.3,16,0.65,26.23012864,0
ID,0,en,1,0.266666667,1x2080Ti,3,3.65953024,0
RU,3,ru,0,2.666666667,1x3090,17.63333333,269.047,1
VN,7,vi,179,1108.916667,cpuhub1,0.283333333,71.54350223,1
IN,5,en,210,1196.866667,1x3090,1.316666667,148.031,1
IT,1,it,0,72.7,1x3090,1.85,42.07620915,0
VN,7,en,54,1.416666667,cpuhub1,0.216666667,251.074,1
ID,8,en,8,2.166666667,1x3090,0.216666667,40.68061946,1
MX,-5,en,256,0.916666667,1x3090,2.55,119.388,1
JP,9,ja,218,81.11666667,1x3090,2.116666667,84.07272653,1
CA,-4,en,1,1.033333333,6x2080ti,0.15,3.873907471,1
IL,3,en,1,0.466666667,1x3090,2.116666667,42.18945536,0
SK,1,sk,102,0.816666667,22,0.116666667,232.903,1
TH,7,en,97,0.583333333,1x3090,0.783333333,572.095,1
UG,3,en,30,8.716666667,1x3090,0.066666667,67.85020723,0
VN,7,en,44,2.416666667,1x3090,1.683333333,234.521,0
VN,7,vi,27,1.066666667,1x3090,1.55,32.09376563,0
FR,2,fr,310,1.333333333,1x3090,0.916666667,411.43,1
KR,9,ko,13,7.25,22,11.43333333,119.212,1
IT,2,it,92,2.233333333,16,0.3,12.07168347,1
VN,7,vi,0,13.26666667,1x3090,0.666666667,126.055,1
RU,3,ru,4,0.666666667,1x3090,0.8,82.82387251,1
VN,7,en,209,0.3,1x3090,24,488.42,1
PT,0,pt,1,1.916666667,1x2080Ti,0.133333333,16.25817088,0
IN,5,en,9,2.116666667,1x3090,0.15,50.29809357,0
VN,7,vi,22,19.55,1x3090,0.416666667,36.3608787,1
ZA,2,en,0,281.7,1x3090,0.25,28.63136768,0
US,2,en,35,1.466666667,1x2080Ti,0.616666667,15.16603712,1
DE,2,de,36,40.75,1x3090,0.566666667,64.94915438,1
VN,7,vi,0,0.6,cpuhub1,0.5,57.24289942,1
VN,7,vi,75,199.3333333,1x3090,0.133333333,65.42320919,1
BR,-3,pt,0,543.2,1x2080Ti,0.316666667,15.06593997,0
IN,5,en,0,0.516666667,cpuhub1,3.116666667,5.905580032,0
AT,2,de,155,3.066666667,1x3090,0.766666667,44.7986049,1
IN,5,en,49,8756.733333,16,7.15,159.451,1
MD,3,en,0,0.516666667,1x3090,0.05,121.661,0
VN,7,en,42,2.883333333,cpuhub1,0.266666667,98.24759877,1
VN,7,vi,2,8.95,cpuhub1,0.266666667,32.21644902,0
FR,1,fr,76,15.76666667,16,0.15,88.37817958,1
DE,1,de,326,3.25,1x3090,0.283333333,201.365,1
VN,7,en,1,1.616666667,1x2080Ti,25.15,65.09979238,1
VN,7,en,414,144.45,1x2080Ti,0.2,59.15998623,1
TR,3,en,2,64.25,1x3090,0.116666667,28.0231936,0
US,-5,en,38,0.833333333,1x3090,0.333333333,200.227,1
IT,2,it,0,0.383333333,1x3090,3.316666667,32.06859981,0
EG,2,en,39,2.2,cpuhub1,24.75,70.23225225,1
VN,7,en,585,0.3,sliver,0.05,170.875,1
US,-4,en,1,39.4,16,0.266666667,14.74402714,0
VN,7,vi,205,867.9833333,1x3090,0.083333333,81.4523351,1
VN,7,vi,189,294.4833333,6x2080ti,1.55,36.2843898,1
RO,3,en,28,0.6,16,0.45,82.98640179,1
IN,5,en,0,17.63333333,cpuhub1,0.7,41.07481907,0
RO,3,hu,0,7.5,1x3090,0.416666667,28.5646213,1
VN,7,vi,125,0.216666667,cpuhub1,0.333333333,96.77091677,1
AE,4,ar,16,0.966666667,1x3090,1.583333333,224.06,1
VN,7,en,186,42.2,sliver,0.166666667,16.79356798,1
VN,7,vi,1,5230.033333,cpuhub1,0.5,192.087,0
US,-7,en,1,2.416666667,18,0.566666667,15.76206681,1
DE,2,tr,397,230.35,1x3090,2.083333333,135.536,1
IT,1,it,14,234.0166667,golden,0.266666667,29.70443035,1
CA,-7,en,308,68.05,cpuhub1,0.066666667,133.624,1
VN,7,en,2,0.866666667,1x3090,1.6,30.21074099,1
CO,-5,en,12,0.65,16,1.016666667,76.74527744,1
CH,2,de,45,9.833333333,1x3090,25.5,37.8443729,1
CO,-5,es,79,2.683333333,1x3090,0.05,67.55768938,1
US,-4,en,1,1.533333333,6x3090,0.366666667,456.623,1
BE,1,fr,99,0.933333333,1x3090,2.216666667,96.09930046,1
RU,8,zh,3,0.65,cpuhub1,24,35.2638881,1
IN,5,en,84,4852.4,1x2080Ti,0.133333333,9.19601152,0
BR,-3,pt,1,6.683333333,1x3090,0.033333333,63.47345101,0
AU,11,en,200,1.966666667,1x3090,0.05,155.587,1
CA,-4,en,313,505.4,1x3090,0.316666667,35.73232435,1
TW,8,zh,1,2.633333333,16,0.166666667,44.34742477,1
BR,-3,pt,361,178.3,1x3090,0.716666667,157.997,1
VN,7,en,0,0.766666667,1x3090,0.166666667,50.79302144,0
VN,7,vi,1,0.6,cpuhub1,0.583333333,78.6127913,0
DE,2,de,1,2.166666667,1x3090,1.433333333,19.26391219,1
BD,6,en,1,1,1x3090,1.316666667,17.71569152,0
PK,1,en,12,5.366666667,1x3090,0.983333333,45.70428211,0
AE,4,en,377,74.61666667,1x2080Ti,0.133333333,466.919,0
GR,3,en,3,0.866666667,1x3090,6.733333333,30.26663106,1
US,-4,en,1,2.416666667,6x3090,1.45,83.05455923,1
US,-4,en,2,14.11666667,18,0.233333333,19.83832561,1
FR,1,fr,5,9.633333333,1x3090,4.4,136.731,1
GB,-3,es,2,165.9666667,22,0.216666667,193.238,1
FR,2,fr,29,0.616666667,22,0.316666667,99.68602317,1
IT,2,en,241,0.45,16,5.433333333,537.97,1
ZA,2,en,1,2739.283333,1x3090,0.116666667,25.54855424,0
VN,7,en,175,2.783333333,cpuhub1,0.3,674.224,1
CH,-5,en,15,0.866666667,1x2080Ti,2.366666667,15.31488055,1
US,3,tr,1,1.083333333,6x3090,0.483333333,22.37870899,1
UY,-3,en,4,1.883333333,cpuhub1,15.53333333,708.51,1
IT,1,en,0,114.55,16,12.1,43.5463127,1
PL,2,en,1,66.28333333,18,0.083333333,62.21068063,0
US,-5,en,170,22.08333333,1x3090,1.133333333,57.87857044,0
DE,2,de,277,0.6,6x3080,0.966666667,249.288,1
FR,2,fr,177,0.433333333,16,0.566666667,73.2164381,1
UA,3,ru,19,1.15,16,1.3,35.72183859,1
LT,2,lt,24,8.216666667,1x3090,17.88333333,91.4365943,1
KR,9,ko,0,2515.1,24,0.2,101.195,1
DE,1,en,2,0.3,16,0.3,221.22,1
VN,7,vi,0,0.483333333,1x3090,0.116666667,20.40633754,0
VN,7,en,8,0.15,1x3090,1.033333333,14.3434711,0
US,-5,en,0,0.3,18,0.883333333,3.968051692,1
IN,-4,en,13,25.31666667,1x3090,0.65,64.95823462,1
DE,1,de,0,38.88333333,1x3090,0.45,34.56365135,1
PH,8,en,0,1152.283333,16,1.3,42.51241677,1
NL,1,en,0,0.633333333,1x2080Ti,0.4,8.382316544,0
UG,3,en,0,370.4666667,1x3090,0.683333333,60.00790733,0
NO,1,en,46,1.233333333,22,0.683333333,324.486,1
GB,0,en,0,0.3,1x2080Ti,3,3.70147328,0
SA,3,en,1,0.45,1x3090,0.25,10.96286208,1
US,2,pl,559,3.65,6x2080ti,0.45,217.258,1
VN,7,en,141,0.783333333,1x3090,2.566666667,36.51170881,1
PK,5,en,204,358.9,cpuhub1,0.283333333,219.028,1
CW,-4,en,6,2.2,1x3090,4.05,366.426,1
US,-6,en,26,40.05,1x3090,0.75,304.973,1
DE,1,de,19,0.55,1x3090,0.533333333,64.71286784,1
VN,7,en,1,2.1,1x2080Ti,1.4,4.490002432,0
CL,-4,es,7,5.966666667,16,24,26.03032199,1
AD,1,es,0,525.6166667,1x3090,1.15,49.91116902,0
